,Timestamp,S_M_10cm,S_M_45cm,S_M_80cm,Temperature,Humidity,Pressure,Luxes,Battery,Readings,Day,Date,Time
1196,946790024,0.0,0.0,0.0,27.2,56.51,98195.63,194.0,3,1196, Mon, 00/01/02, 05:13:44 
1197,946790121,0.0,0.0,0.0,27.2,56.48,98194.82,191.0,1,1197, Mon, 00/01/02, 05:15:21 
1198,946790218,0.0,0.0,0.0,27.2,56.48,98195.63,188.0,2,1198, Mon, 00/01/02, 05:16:58 
1199,946790315,0.0,0.0,0.0,27.2,56.45,98197.54,185.0,3,1199, Mon, 00/01/02, 05:18:35 
1200,946790412,0.0,0.0,0.0,27.2,56.54,98192.40,182.0,3,1200, Mon, 00/01/02, 05:20:12 
1201,946790509,0.0,0.0,0.0,27.2,56.49,98192.09,179.0,3,1201, Mon, 00/01/02, 05:21:49 
1202,946790606,0.0,0.0,0.0,27.2,56.3,98195.94,176.0,3,1202, Mon, 00/01/02, 05:23:26 
1203,946790705,0.0,0.0,0.0,27.19,56.45,98190.50,173.0,3,1203, Mon, 00/01/02, 05:25:05 
1204,946790802,0.0,0.0,0.0,27.19,56.44,98195.12,170.0,3,1204, Mon, 00/01/02, 05:26:42 
1205,946790899,0.0,0.0,0.0,27.2,56.43,98189.69,167.0,3,1205, Mon, 00/01/02, 05:28:19 
1206,946790996,0.0,0.0,0.0,27.19,56.42,98189.69,163.0,3,1206, Mon, 00/01/02, 05:29:56 
1207,946791093,0.0,0.0,0.0,27.19,56.42,98189.69,160.0,1,1207, Mon, 00/01/02, 05:31:33 
1208,946791190,0.0,0.0,0.0,27.18,56.44,98188.05,157.0,3,1208, Mon, 00/01/02, 05:33:10 
1209,946791287,0.0,0.0,0.0,27.18,56.46,98188.05,155.0,3,1209, Mon, 00/01/02, 05:34:47 
1210,946791384,0.0,0.0,0.0,27.17,56.21,98183.72,152.0,3,1210, Mon, 00/01/02, 05:36:24 
1211,946791481,0.0,0.0,0.0,27.17,56.43,98189.17,149.0,3,1211, Mon, 00/01/02, 05:38:01 
1212,946791578,0.0,0.0,0.0,27.15,56.43,98186.45,146.0,2,1212, Mon, 00/01/02, 05:39:38 
1213,946791675,0.0,0.0,0.0,27.17,56.42,98191.89,142.0,2,1213, Mon, 00/01/02, 05:41:15 
1214,946791772,0.0,0.0,0.0,27.17,56.42,98181.82,138.0,2,1214, Mon, 00/01/02, 05:42:52 
1215,946791869,0.0,0.0,0.0,27.18,56.38,98189.17,135.0,2,1215, Mon, 00/01/02, 05:44:29 
1216,946791966,0.0,0.0,0.0,27.17,56.38,98184.81,132.0,2,1216, Mon, 00/01/02, 05:46:06 
1217,946792065,0.0,0.0,0.0,27.17,56.42,98186.45,127.0,2,1217, Mon, 00/01/02, 05:47:45 
1218,946792162,0.0,0.0,0.0,27.15,56.4,98189.17,123.0,2,1218, Mon, 00/01/02, 05:49:22 
1219,946792259,0.0,0.0,0.0,27.17,56.4,98187.26,119.0,0,1219, Mon, 00/01/02, 05:50:59 
1220,946792356,0.0,0.0,0.0,27.15,56.35,98191.07,114.0,2,1220, Mon, 00/01/02, 05:52:36 
1221,946792453,0.0,0.0,0.0,27.15,56.37,98190.25,110.0,2,1221, Mon, 00/01/02, 05:54:13 
1222,946792550,0.0,0.0,0.0,27.15,56.18,98184.03,107.0,2,1222, Mon, 00/01/02, 05:55:50 
1223,946792647,0.0,0.0,0.0,27.14,56.37,98186.75,102.0,2,1223, Mon, 00/01/02, 05:57:27 
1224,946792744,0.0,0.0,0.0,27.14,56.36,98188.65,98.0,2,1224, Mon, 00/01/02, 05:59:04 
1225,946792841,0.0,0.0,0.0,27.13,56.5,98185.12,94.0,2,1225, Mon, 00/01/02, 06:00:41 
1226,946792938,0.0,0.0,0.0,27.13,56.55,98192.47,91.0,2,1226, Mon, 00/01/02, 06:02:18 
1227,946793035,0.0,0.0,0.0,27.13,56.31,98192.47,87.0,2,1227, Mon, 00/01/02, 06:03:55 
1228,946793132,0.0,0.0,0.0,27.13,56.47,98190.87,82.0,1,1228, Mon, 00/01/02, 06:05:32 
1229,946793229,0.0,0.0,0.0,27.12,56.45,98194.40,78.0,1,1229, Mon, 00/01/02, 06:07:09 
1230,946793326,0.0,0.0,0.0,27.12,56.34,98197.12,73.0,1,1230, Mon, 00/01/02, 06:08:46 
1231,946793423,0.0,0.0,0.0,27.12,56.36,98190.87,69.0,1,1231, Mon, 00/01/02, 06:10:23 
1232,946793522,0.0,0.0,0.0,27.12,56.42,98187.64,65.0,1,1232, Mon, 00/01/02, 06:12:02 
1233,946793619,0.0,0.0,0.0,27.12,56.42,98189.24,61.0,0,1233, Mon, 00/01/02, 06:13:39 
1234,946793716,0.0,0.0,0.0,27.12,56.4,98198.51,58.0,1,1234, Mon, 00/01/02, 06:15:16 
1235,946793813,0.0,0.0,0.0,27.1,56.32,98192.26,55.0,1,1235, Mon, 00/01/02, 06:16:53 
1236,946793910,0.0,0.0,0.0,27.1,56.57,98194.99,52.0,1,1236, Mon, 00/01/02, 06:18:30 
1237,946794007,0.0,0.0,0.0,27.09,56.36,98191.45,49.0,1,1237, Mon, 00/01/02, 06:20:07 
1238,946794105,0.0,0.0,0.0,27.09,56.51,98195.28,46.0,1,1238, Mon, 00/01/02, 06:21:45 
1239,946794202,0.0,0.0,0.0,27.07,56.48,98186.31,43.0,1,1239, Mon, 00/01/02, 06:23:22 
1240,946794300,0.0,0.0,0.0,27.09,56.3,98190.94,40.0,1,1240, Mon, 00/01/02, 06:25:00 
1241,946794398,0.0,0.0,0.0,27.07,56.54,98190.94,36.0,1,1241, Mon, 00/01/02, 06:26:38 
1242,946794496,0.0,0.0,0.0,27.06,56.3,98192.05,34.0,1,1242, Mon, 00/01/02, 06:28:16 
1243,946794594,0.0,0.0,0.0,27.06,56.47,98190.94,31.0,0,1243, Mon, 00/01/02, 06:29:54 
1244,946794692,0.0,0.0,0.0,27.05,56.4,98195.86,29.0,0,1244, Mon, 00/01/02, 06:31:32 
1245,946794790,0.0,0.0,0.0,27.05,56.48,98190.42,26.0,0,1245, Mon, 00/01/02, 06:33:10 
1246,946794889,0.0,0.0,0.0,27.05,56.59,98189.91,24.0,0,1246, Mon, 00/01/02, 06:34:49 
1247,946794987,0.0,0.0,0.0,27.04,56.75,98187.19,22.0,0,1247, Mon, 00/01/02, 06:36:27 
1248,946795085,0.0,0.0,0.0,27.04,56.51,98185.59,20.0,0,1248, Mon, 00/01/02, 06:38:05 
1249,946795183,0.0,0.0,0.0,27.04,56.5,98191.81,18.0,0,1249, Mon, 00/01/02, 06:39:43 
1250,946795281,0.0,0.0,0.0,27.02,56.49,98187.49,16.0,0,1250, Mon, 00/01/02, 06:41:21 
1251,946795379,0.0,0.0,0.0,27.03,56.36,98194.84,15.0,0,1251, Mon, 00/01/02, 06:42:59 
1252,946795477,0.0,0.0,0.0,27.01,56.46,98199.47,13.0,0,1252, Mon, 00/01/02, 06:44:37 
